policy_step,dataset_index,dataset_frame,inference_s,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
220,220,220,0.007415690000925679,0.10231577800004743,True,"[0.1687498688697815, 0.2058410495519638, -0.15018631517887115, 1.0037387609481812, -1.150713324546814, 0.06514624506235123, 0.1266852468252182, 0.21571604907512665, -0.1384657323360443, 0.1537695974111557, 1.0190426111221313, 0.14812502264976501, 0.042028676718473434, -0.11120162904262543]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.3513046205043793, 0.22086215019226074, -0.2532009482383728, 0.36331111192703247, -1.1492081880569458, -0.22062431275844574, -0.03351795673370361, -0.7889413833618164, -0.4138064980506897, 0.21571475267410278, 0.4256381392478943, 0.5146360993385315, -0.20394092798233032, -0.537368893623352, 0.29999998211860657, 0.3000001907348633, 0.299999862909317, 0.1999998539686203, 0.10000047832727432, 0.0, 0.7858620882034302, 0.7850244641304016, 0.7851173281669617, 0.7660479545593262, 0.6657482981681824, 0.0]","[0.15874986350536346, 0.21584105491638184, -0.16018632054328918, 0.9937387704849243, -1.1492081880569458, 0.055146247148513794, 0.11668524891138077, 0.20571604371070862, -0.14846573770046234, 0.16376960277557373, 1.0090426206588745, 0.15812502801418304, 0.0320286750793457, -0.12120162695646286]","[286.0, 0.3000001907348633, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.7858620882034302, 0.7850244641304016, 0.7851173281669617, 0.7660479545593262, 0.6657482981681824, 453.0]","[0.0481526181101799, 0.3421376347541809, -0.4541422128677368, -0.02129596844315529, -1.1875648498535156, 0.006111954804509878, 0.16334499418735504, -0.26364096999168396, -0.39447274804115295, 0.5475353002548218, 0.24978721141815186, 0.3002288043498993, -0.31179359555244446, -0.33539053797721863, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.328000009059906, 0.30000001192092896, 0.29899999499320984, 0.33000001311302185, 0.5920000076293945, 0.0]","[-0.040399521589279175, 0.3330717086791992, -0.46732044219970703, -0.28513726592063904, -1.2177040576934814, -0.11124278604984283, 0.0055098701268434525, -0.46174633502960205, -0.2975930869579315, 0.5998632907867432, 0.12554311752319336, 0.187418594956398, -0.4381731152534485, -0.3375917971134186, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
221,221,221,0.011944873000174994,0.10734010099986335,True,"[0.1685701161623001, 0.20651216804981232, -0.15440475940704346, 1.003726840019226, -1.1501381397247314, 0.062258049845695496, 0.12667326629161835, 0.21562017500400543, -0.1389690786600113, 0.15904265642166138, 1.0189827680587769, 0.15145663917064667, 0.04200470820069313, -0.11570769548416138]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.3468688130378723, 0.22385038435459137, -0.25500738620758057, 0.3372821807861328, -1.1392899751663208, -0.21461932361125946, -0.023234933614730835, -0.7739690542221069, -0.407947301864624, 0.20489823818206787, 0.4059169888496399, 0.5257484316825867, -0.2091021090745926, -0.530754566192627, 0.30000001192092896, 0.30000022053718567, 0.29999983310699463, 0.19999980926513672, 0.1000005453824997, 0.0, 0.7307334542274475, 0.7297342419624329, 0.7298144698143005, 0.7015694975852966, 0.6012328863143921, 0.0]","[0.15857011079788208, 0.21651217341423035, -0.1644047647714615, 0.9937268495559692, -1.1401381492614746, 0.05225805193185806, 0.11667326837778091, 0.2056201696395874, -0.14896908402442932, 0.1690426617860794, 1.00898277759552, 0.1614566445350647, 0.0320047065615654, -0.1257077008485794]","[286.0, 0.3000001907348633, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.7307333946228027, 0.7297342419624329, 0.7298144698143005, 0.7015695571899414, 0.6012328863143921, 453.0]","[0.04177701100707054, 0.3413946330547333, -0.4605178236961365, -0.021260015666484833, -1.192909836769104, 0.006207828875631094, 0.16256602108478546, -0.2766318619251251, -0.3944847285747528, 0.5557923913002014, 0.2673560678958893, 0.2783336341381073, -0.3033926486968994, -0.337643563747406, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.328000009059906, 0.30000001192092896, 0.29899999499320984, 0.33000001311302185, 0.5920000076293945, 0.0]","[-0.05530344322323799, 0.33398425579071045, -0.4756527841091156, -0.2817443609237671, -1.2320343255996704, -0.11204887181520462, -0.002568777883425355, -0.49486470222473145, -0.2965121269226074, 0.6124728918075562, 0.16002704203128815, 0.1539815068244934, -0.4216410219669342, -0.3495049774646759, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
222,222,222,0.007436305000737775,0.12730930399993667,True,"[0.16855812072753906, 0.20658408105373383, -0.15867114067077637, 1.0037028789520264, -1.147118091583252, 0.0565655417740345, 0.12667326629161835, 0.21551232039928436, -0.1399397999048233, 0.16477110981941223, 1.0189707279205322, 0.15907861292362213, 0.04200470820069313, -0.11888351291418076]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.3419555723667145, 0.22356626391410828, -0.2473255693912506, 0.33787116408348083, -1.1475279331207275, -0.21905961632728577, -0.023032695055007935, -0.7718072533607483, -0.4098195433616638, 0.20220357179641724, 0.38451918959617615, 0.5118591785430908, -0.20844420790672302, -0.5504232048988342, 0.30000001192092896, 0.30000022053718567, 0.299999862909317, 0.1999998241662979, 0.1000005230307579, 0.0, 0.7711822986602783, 0.7702417969703674, 0.7703214287757874, 0.748814046382904, 0.6484925150871277, 0.0]","[0.15855811536312103, 0.21658408641815186, -0.1686711460351944, 0.9937028884887695, -1.1475279331207275, 0.04656554013490677, 0.11667326837778091, 0.20551231503486633, -0.14993980526924133, 0.17477111518383026, 1.0089707374572754, 0.16907861828804016, 0.0320047065615654, -0.1288835108280182]","[286.0, 0.3000001907348633, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.7711822986602783, 0.7702417969703674, 0.7703214287757874, 0.7488141059875488, 0.6484925150871277, 453.0]","[0.03886484354734421, 0.3396688997745514, -0.462159663438797, -0.021271999925374985, -1.1941322088241577, 0.006171876098960638, 0.15862320363521576, -0.28408604860305786, -0.39449673891067505, 0.5655715465545654, 0.27290478348731995, 0.26045316457748413, -0.28855618834495544, -0.3393213450908661, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.33000001311302185, 0.30000001192092896, 0.29899999499320984, 0.33000001311302185, 0.5920000076293945, 0.0]","[-0.06203138083219528, 0.33407193422317505, -0.4791114926338196, -0.2790314853191376, -1.2371288537979126, -0.11328641325235367, -0.0065615796484053135, -0.5079824924468994, -0.29538413882255554, 0.6172786951065063, 0.17231334745883942, 0.140054389834404, -0.41252729296684265, -0.3540736138820648, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
223,223,223,0.0068252410001150565,0.10212364899962267,True,"[0.16859407722949982, 0.20672789216041565, -0.16449548304080963, 1.0037147998809814, -1.1465548276901245, 0.051304467022418976, 0.12669722735881805, 0.21534454822540283, -0.14093448221683502, 0.1703198105096817, 1.0189228057861328, 0.16323712468147278, 0.04200470820069313, -0.1227664053440094]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.34775567054748535, 0.22104106843471527, -0.25235944986343384, 0.3423422873020172, -1.1422778367996216, -0.21540173888206482, -0.024674445390701294, -0.7647007703781128, -0.4061981737613678, 0.20411983132362366, 0.4002138674259186, 0.5338093042373657, -0.20677126944065094, -0.5206599831581116, 0.30000001192092896, 0.30000022053718567, 0.299999862909317, 0.1999998241662979, 0.1000005304813385, 0.0, 0.7696244120597839, 0.7686751484870911, 0.768751323223114, 0.7469845414161682, 0.6466715931892395, 0.0]","[0.1585940718650818, 0.21672789752483368, -0.17449548840522766, 0.9937148094177246, -1.1422778367996216, 0.04130446910858154, 0.11669722944498062, 0.2053445428609848, -0.15093448758125305, 0.18031981587409973, 1.008922815322876, 0.1732371300458908, 0.0320047065615654, -0.13276641070842743]","[286.0, 0.3000001907348633, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.7696244716644287, 0.7686751484870911, 0.768751323223114, 0.7469844818115234, 0.6466715931892395, 453.0]","[0.03486211225390434, 0.3413826525211334, -0.4629386365413666, -0.021224062889814377, -1.1957260370254517, 0.006087986286729574, 0.15364974737167358, -0.29477599263191223, -0.39435291290283203, 0.578298807144165, 0.2842538356781006, 0.23830631375312805, -0.28546425700187683, -0.34434273838996887, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3310000002384186, 0.30000001192092896, 0.29899999499320984, 0.33000001311302185, 0.5920000076293945, 0.0]","[-0.06917025148868561, 0.3329124450683594, -0.48492228984832764, -0.27492451667785645, -1.2362720966339111, -0.11727630347013474, -0.014101187698543072, -0.5270407199859619, -0.29280444979667664, 0.6254235506057739, 0.1908014714717865, 0.12673167884349823, -0.40615570545196533, -0.3650131821632385, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
224,224,224,0.008753535999858286,0.10222653600067133,True,"[0.16860605776309967, 0.20691964030265808, -0.16810272634029388, 1.0037147998809814, -1.145931601524353, 0.04778110608458519, 0.12669722735881805, 0.21522469818592072, -0.14278006553649902, 0.17657557129859924, 1.0189228057861328, 0.16689231991767883, 0.04198073968291283, -0.12563063204288483]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.3444153368473053, 0.22754880785942078, -0.24834147095680237, 0.3502737283706665, -1.1382673978805542, -0.21541596949100494, -0.021060585975646973, -0.7802150249481201, -0.41411900520324707, 0.20765598118305206, 0.3764645457267761, 0.5341590046882629, -0.20221510529518127, -0.5302114486694336, 0.30000001192092896, 0.30000022053718567, 0.299999862909317, 0.19999980926513672, 0.1000005453824997, 0.0, 0.7765504121780396, 0.7755513191223145, 0.7756236791610718, 0.7550088167190552, 0.6546888947486877, 0.0]","[0.15860605239868164, 0.2169196456670761, -0.17810273170471191, 0.9937148094177246, -1.1382673978805542, 0.03778110444545746, 0.11669722944498062, 0.20522469282150269, -0.15278007090091705, 0.18657557666301727, 1.008922815322876, 0.17689232528209686, 0.031980738043785095, -0.13563063740730286]","[286.0, 0.3000001907348633, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.7765504121780396, 0.7755513191223145, 0.7756236791610718, 0.7550086975097656, 0.6546888947486877, 453.0]","[0.02853444032371044, 0.3416942358016968, -0.46581485867500305, -0.0207566786557436, -1.1974397897720337, 0.006099970545619726, 0.15024623274803162, -0.30685609579086304, -0.39437687397003174, 0.5895160436630249, 0.2951834499835968, 0.21624335646629333, -0.27977174520492554, -0.3494719862937927, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3310000002384186, 0.30000001192092896, 0.29899999499320984, 0.33000001311302185, 0.5920000076293945, 0.0]","[-0.07700086385011673, 0.332502543926239, -0.49004068970680237, -0.2720102369785309, -1.2355903387069702, -0.12092310190200806, -0.022377751767635345, -0.5487955212593079, -0.28928378224372864, 0.6302126049995422, 0.21329720318317413, 0.11510618776082993, -0.3981453776359558, -0.369687020778656, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
225,225,225,0.013454190999254934,0.11338271699969482,True,"[0.16860605776309967, 0.20707543194293976, -0.17003218829631805, 1.0037387609481812, -1.1443856954574585, 0.04627109318971634, 0.1266852468252182, 0.21458953619003296, -0.14425411820411682, 0.18458104133605957, 1.0188868045806885, 0.16922923922538757, 0.041908834129571915, -0.1311313956975937]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.3412718176841736, 0.22166848182678223, -0.23991554975509644, 0.36437851190567017, -1.1403738260269165, -0.21989205479621887, -0.01687285304069519, -0.768664538860321, -0.41839537024497986, 0.20138797163963318, 0.3692808449268341, 0.5198978185653687, -0.20840208232402802, -0.5333343744277954, 0.30000001192092896, 0.30000022053718567, 0.299999862909317, 0.19999980926513672, 0.1000005304813385, 0.0, 0.7824510335922241, 0.7815040946006775, 0.7815799713134766, 0.7619461417198181, 0.6616390943527222, 0.0]","[0.15860605239868164, 0.2170754373073578, -0.18003219366073608, 0.9937387704849243, -1.1403738260269165, 0.036271095275878906, 0.11668524891138077, 0.20458953082561493, -0.15425412356853485, 0.1945810467004776, 1.0088868141174316, 0.1792292445898056, 0.03190883249044418, -0.14113140106201172]","[286.0, 0.3000001907348633, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.7824510335922241, 0.7815040946006775, 0.7815799713134766, 0.7619462013244629, 0.6616390943527222, 453.0]","[0.022913837805390358, 0.34155040979385376, -0.47060853242874146, -0.020061593502759933, -1.1976555585861206, 0.006076002027839422, 0.14434999227523804, -0.3223397135734558, -0.3937656879425049, 0.6007212996482849, 0.3129081130027771, 0.19511516392230988, -0.2716224789619446, -0.3558116555213928, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3310000002384186, 0.30000001192092896, 0.29899999499320984, 0.33000001311302185, 0.5920000076293945, 0.0]","[-0.08301471173763275, 0.33179113268852234, -0.4931308627128601, -0.26959383487701416, -1.235888957977295, -0.12260439246892929, -0.027392791584134102, -0.5630576610565186, -0.28607767820358276, 0.6342632174491882, 0.22812511026859283, 0.10828981548547745, -0.38841408491134644, -0.371974378824234, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
226,226,226,0.012928134001413127,0.11245971499920415,True,"[0.1685701161623001, 0.20783042907714844, -0.17295633256435394, 1.0037028789520264, -1.1437145471572876, 0.04554005712270737, 0.12667326629161835, 0.21436183154582977, -0.14456571638584137, 0.19050124287605286, 1.0188149213790894, 0.17208148539066315, 0.041908834129571915, -0.13808223605155945]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.3492966592311859, 0.2269112765789032, -0.25490885972976685, 0.32885557413101196, -1.1498016119003296, -0.21627140045166016, -0.0242631733417511, -0.7738361954689026, -0.40662285685539246, 0.2160956859588623, 0.3949490487575531, 0.514552652835846, -0.20382943749427795, -0.5261415839195251, 0.29999998211860657, 0.30000022053718567, 0.299999862909317, 0.1999998390674591, 0.1000005230307579, 0.0, 0.8017598390579224, 0.8008240461349487, 0.8009040951728821, 0.7844883799552917, 0.684175431728363, 0.0]","[0.15857011079788208, 0.21783043444156647, -0.18295633792877197, 0.9937028884887695, -1.1498016119003296, 0.035540059208869934, 0.11667326837778091, 0.20436182618141174, -0.1545657217502594, 0.2005012482404709, 1.0088149309158325, 0.18208149075508118, 0.03190883249044418, -0.14808224141597748]","[286.0, 0.3000001907348633, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8017598390579224, 0.8008240461349487, 0.8009040951728821, 0.7844882011413574, 0.684175431728363, 453.0]","[0.01841975376009941, 0.34170621633529663, -0.4759415090084076, -0.020001672208309174, -1.1976555585861206, 0.005908222869038582, 0.13852566480636597, -0.3403639793395996, -0.3933941721916199, 0.6114112138748169, 0.33536654710769653, 0.18452110886573792, -0.26764369010925293, -0.3566625416278839, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3319999873638153, 0.30000001192092896, 0.29899999499320984, 0.33000001311302185, 0.5929999947547913, 0.0]","[-0.08951524645090103, 0.3306950628757477, -0.4980851113796234, -0.26636990904808044, -1.2358670234680176, -0.12574522197246552, -0.03161262348294258, -0.5763643383979797, -0.28126034140586853, 0.6401326656341553, 0.24339041113853455, 0.10500234365463257, -0.3804877698421478, -0.3763105571269989, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
227,227,227,0.016820380000353907,0.11086907099888776,True,"[0.16851018369197845, 0.2094602882862091, -0.17657557129859924, 1.0037387609481812, -1.1463630199432373, 0.045156560838222504, 0.1266852468252182, 0.21399033069610596, -0.14502111077308655, 0.19507922232151031, 1.0187909603118896, 0.17445436120033264, 0.04186089709401131, -0.14254038035869598]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.35069966316223145, 0.22739726305007935, -0.25116851925849915, 0.3445112407207489, -1.1523457765579224, -0.21804368495941162, -0.02777990698814392, -0.7826612591743469, -0.4117684066295624, 0.22229865193367004, 0.39480388164520264, 0.5205119252204895, -0.19844603538513184, -0.5249185562133789, 0.29999998211860657, 0.3000001907348633, 0.299999862909317, 0.1999998837709427, 0.10000048577785492, 0.0, 0.8351165056228638, 0.8342955708503723, 0.8343862891197205, 0.823521614074707, 0.7232301235198975, 0.0]","[0.15851017832756042, 0.21946029365062714, -0.18657557666301727, 0.9937387704849243, -1.1523457765579224, 0.03515656292438507, 0.11668524891138077, 0.20399032533168793, -0.15502111613750458, 0.20507922768592834, 1.0087909698486328, 0.18445436656475067, 0.031860895454883575, -0.152540385723114]","[286.0, 0.3000001907348633, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8351165056228638, 0.8342955708503723, 0.8343862891197205, 0.823521614074707, 0.7232301235198975, 453.0]","[0.0047098007053136826, 0.3421136736869812, -0.48985520005226135, -0.01979793980717659, -1.1976674795150757, 0.00441019469872117, 0.1345708668231964, -0.3615281283855438, -0.3933582305908203, 0.6172714829444885, 0.36050945520401, 0.17439444363117218, -0.25535985827445984, -0.3592151701450348, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3319999873638153, 0.30000001192092896, 0.29899999499320984, 0.3310000002384186, 0.5929999947547913, 0.0]","[-0.09903733432292938, 0.3278808891773224, -0.5066142678260803, -0.2586943209171295, -1.233933925628662, -0.1330406367778778, -0.03770977631211281, -0.5955491662025452, -0.27172979712486267, 0.649167001247406, 0.27271541953086853, 0.09630415588617325, -0.36987659335136414, -0.37327954173088074, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
228,228,228,0.01338727200163703,0.1337755720014684,True,"[0.16848622262477875, 0.21069467067718506, -0.1802307665348053, 1.0036908388137817, -1.1504496335983276, 0.044809017330408096, 0.1266852468252182, 0.2136547714471817, -0.14551246166229248, 0.20052005350589752, 1.01876699924469, 0.17802566289901733, 0.04188486561179161, -0.14733406901359558]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.34850767254829407, 0.224931538105011, -0.24834856390953064, 0.35965049266815186, -1.1418406963348389, -0.21418072283267975, -0.014713793992996216, -0.774709939956665, -0.41638389229774475, 0.21686343848705292, 0.39860594272613525, 0.5260263681411743, -0.19760695099830627, -0.5155668258666992, 0.30000001192092896, 0.3000001907348633, 0.299999862909317, 0.1999998688697815, 0.10000049322843552, 0.0, 0.8204214572906494, 0.8195919990539551, 0.8196772933006287, 0.8063585758209229, 0.706081211566925, 0.0]","[0.15848621726036072, 0.2206946760416031, -0.19023077189922333, 0.9936908483505249, -1.1418406963348389, 0.034809015691280365, 0.11668524891138077, 0.20365476608276367, -0.1555124670267105, 0.21052005887031555, 1.008767008781433, 0.18802566826343536, 0.03188486397266388, -0.1573340743780136]","[286.0, 0.3000001907348633, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8204214572906494, 0.8195919990539551, 0.8196772933006287, 0.8063583374023438, 0.706081211566925, 453.0]","[-0.0062797339633107185, 0.34177812933921814, -0.4997301995754242, -0.019510319456458092, -1.1976555585861206, 0.0020253341645002365, 0.13005280494689941, -0.3762088119983673, -0.39309456944465637, 0.6193926930427551, 0.37695181369781494, 0.17165005207061768, -0.24879251420497894, -0.36050945520401, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3319999873638153, 0.29899999499320984, 0.29899999499320984, 0.3310000002384186, 0.5929999947547913, 0.0]","[-0.1064162626862526, 0.32701537013053894, -0.5119749903678894, -0.24987511336803436, -1.2342461347579956, -0.13890834152698517, -0.04421234875917435, -0.6079415678977966, -0.26616594195365906, 0.6539244055747986, 0.2899448275566101, 0.09460218250751495, -0.35998260974884033, -0.3659341335296631, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
229,229,229,0.011358308000126272,0.08788059099970269,True,"[0.16801883280277252, 0.21254023909568787, -0.1858753263950348, 1.003594994544983, -1.1476573944091797, 0.043970122933387756, 0.1266852468252182, 0.21292373538017273, -0.14638730883598328, 0.20632041990756989, 1.0187430381774902, 0.17934392392635345, 0.04186089709401131, -0.15179219841957092]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.3387179970741272, 0.2215886116027832, -0.23647746443748474, 0.37728703022003174, -1.1455574035644531, -0.2247317135334015, -0.020466893911361694, -0.7712051272392273, -0.42555826902389526, 0.2021183967590332, 0.36362749338150024, 0.5216249227523804, -0.20363250374794006, -0.548037052154541, 0.30000001192092896, 0.30000022053718567, 0.299999862909317, 0.1999998390674591, 0.10000048577785492, 0.0, 0.833730936050415, 0.8328972458839417, 0.8329750299453735, 0.821876585483551, 0.7216051816940308, 0.0]","[0.1580188274383545, 0.2215886116027832, -0.19587533175945282, 0.9935950040817261, -1.1455574035644531, 0.033970125019550323, 0.11668524891138077, 0.2029237300157547, -0.1563873142004013, 0.2021183967590332, 1.0087430477142334, 0.18934392929077148, 0.031860895454883575, -0.16179220378398895]","[286.0, 0.3000001907348633, 0.29999983310699463, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.833730936050415, 0.8328972458839417, 0.8329750299453735, 0.8218765258789062, 0.7216051816940308, 453.0]","[-0.012403673492372036, 0.3407954275608063, -0.5051470994949341, -0.018012290820479393, -1.1976195573806763, 0.000107858024421148, 0.12294616550207138, -0.38912779092788696, -0.39092543721199036, 0.622460663318634, 0.395958811044693, 0.16304539144039154, -0.24607209861278534, -0.36097684502601624, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.3319999873638153, 0.29899999499320984, 0.29899999499320984, 0.3310000002384186, 0.5929999947547913, 0.0]","[-0.1148594543337822, 0.32467058300971985, -0.5151874423027039, -0.2442658245563507, -1.2328975200653076, -0.14059972763061523, -0.046711329370737076, -0.6204180717468262, -0.26167744398117065, 0.6610805988311768, 0.31053856015205383, 0.09215211868286133, -0.3531034290790558, -0.35948285460472107, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
230,230,230,0.013982517000840744,0.12267281799904595,True,"[0.1676233559846878, 0.21316342055797577, -0.18870361149311066, 1.0035829544067383, -1.1464829444885254, 0.04340686276555061, 0.1266852468252182, 0.21271999180316925, -0.14609968662261963, 0.20550549030303955, 1.0187430381774902, 0.17978735268115997, 0.04186089709401131, -0.1543208658695221]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[-0.35218483209609985, 0.22358432412147522, -0.25199541449546814, 0.364437997341156, -1.139818787574768, -0.2127557247877121, -0.015754610300064087, -0.7805739045143127, -0.41711288690567017, 0.23521044850349426, 0.42859336733818054, 0.5204695463180542, -0.1875036060810089, -0.49838942289352417, 0.30000001192092896, 0.3000001907348633, 0.2999998927116394, 0.1999998539686203, 0.10000047832727432, 0.0, 0.8520733118057251, 0.8512672185897827, 0.8513529896736145, 0.8433047533035278, 0.7430351972579956, 0.0]","[0.15762335062026978, 0.2231634259223938, -0.1987036168575287, 0.9935829639434814, -1.139818787574768, 0.03340686112642288, 0.11668524891138077, 0.20271998643875122, -0.15609969198703766, 0.21550549566745758, 1.0087430477142334, 0.189787358045578, 0.031860895454883575, -0.16432087123394012]","[286.0, 0.3000001907348633, 0.2999998927116394, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8520733118057251, 0.8512672185897827, 0.8513529896736145, 0.8433046340942383, 0.7430351972579956, 453.0]","[-0.01818007044494152, 0.3408673107624054, -0.5090779066085815, -0.01722133159637451, -1.1976195573806763, -0.0027803401462733746, 0.11530023068189621, -0.40438371896743774, -0.3897869288921356, 0.624485969543457, 0.4154810905456543, 0.15418903529644012, -0.2445860505104065, -0.3609049320220947, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.33399999141693115, 0.29899999499320984, 0.29899999499320984, 0.3330000042915344, 0.5929999947547913, 0.0]","[-0.12275209277868271, 0.3218465745449066, -0.5202485918998718, -0.23689885437488556, -1.2315921783447266, -0.14819563925266266, -0.05115526542067528, -0.6312040686607361, -0.25759798288345337, 0.6710546016693115, 0.3303082585334778, 0.08636027574539185, -0.3480716943740845, -0.3545631468296051, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0]"
