policy_step,dataset_index,dataset_frame,inference_s,loop_s,sent_to_robot,arm_state,left_hand_state,right_hand_state,predicted_action,limited_arm,limited_left_hand,limited_right_hand,dataset_state,dataset_action
112,112,112,0.015166212999247364,0.12413255499996012,True,"[0.19754797220230103, 0.1525232344865799, -0.019690081477165222, 1.001893162727356, -0.34502583742141724, 0.09055280685424805, 0.05143629387021065, 0.25326263904571533, -0.16576580703258514, 0.02630537375807762, 1.0105338096618652, -0.01224787812680006, 0.042208440601825714, -0.041836928576231]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.015571687370538712, 0.14934644103050232, 0.07403615117073059, 0.9504945278167725, -1.1550794839859009, -0.32942941784858704, 0.06777828931808472, 0.02550351619720459, -0.464762806892395, -0.007843375205993652, 0.08024081587791443, 0.3553442060947418, -0.34814393520355225, -0.41643017530441284, 0.30000028014183044, 0.30000022053718567, 0.29999998211860657, 0.19999991357326508, 0.10000023245811462, 0.0, 0.8997758626937866, 0.8996996879577637, 0.899738609790802, 0.8996607065200806, 0.7995724081993103, 0.0]","[0.187547966837883, 0.14934644103050232, -0.00969008170068264, 0.9918931722640991, -0.3550258278846741, 0.08055280894041061, 0.06143629550933838, 0.2432626336812973, -0.17576581239700317, 0.01630537398159504, 1.0005338191986084, -0.002247878350317478, 0.03220844268798828, -0.051836930215358734]","[286.0, 0.3000001907348633, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8997758626937866, 0.8996996879577637, 0.899738609790802, 0.899660587310791, 0.7995724081993103, 453.0]","[0.20410333573818207, 0.2206176072359085, -0.26382073760032654, 0.14055100083351135, -1.1858271360397339, -0.147525817155838, 0.2931581139564514, 0.11785287410020828, -0.48005211353302, 0.09122392535209656, -0.060927800834178925, 0.2614598274230957, -0.4266384243965149, -0.6090143322944641, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.11987000703811646, 0.300611287355423, -0.22317230701446533, -0.06803872436285019, -1.1312164068222046, -0.3200969696044922, 0.2192436307668686, 0.000252155790803954, -0.4865758419036865, 0.05535252392292023, -0.09413906931877136, 0.16669465601444244, -0.5401124954223633, -0.7353756427764893, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
113,113,113,0.016370280000046478,0.11409990600077435,True,"[0.19734424352645874, 0.15206784009933472, -0.014189322479069233, 1.0018812417984009, -0.35026293992996216, 0.09055280685424805, 0.05164002627134323, 0.2532746195793152, -0.16574183106422424, 0.026329342275857925, 1.0105218887329102, -0.01065397635102272, 0.04219645634293556, -0.04186089709401131]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.02128700539469719, 0.1512824445962906, 0.07049666345119476, 0.9252192974090576, -1.1541954278945923, -0.33176523447036743, 0.06566125154495239, 0.03994828462600708, -0.46884676814079285, -0.0048475563526153564, 0.06695610284805298, 0.34120774269104004, -0.35266807675361633, -0.4192968010902405, 0.30000028014183044, 0.30000022053718567, 0.29999998211860657, 0.19999991357326508, 0.10000022500753403, 0.0, 0.8995733261108398, 0.8994948863983154, 0.8995298147201538, 0.8994282484054565, 0.7993322014808655, 0.0]","[0.1873442381620407, 0.1512824445962906, -0.004189322702586651, 0.991881251335144, -0.360262930393219, 0.08055280894041061, 0.061640024185180664, 0.24327461421489716, -0.17574183642864227, 0.016329342499375343, 1.0005218982696533, -0.0006539765745401382, 0.03219645470380783, -0.05186089873313904]","[286.0, 0.3000001907348633, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8995733261108398, 0.8994948863983154, 0.8995298147201538, 0.8994283676147461, 0.7993322014808655, 453.0]","[0.1974281221628189, 0.22064156830310822, -0.26412034034729004, 0.14052702486515045, -1.1857552528381348, -0.1486762911081314, 0.2931341528892517, 0.1043706163764, -0.4746951758861542, 0.09117598831653595, -0.05971739441156387, 0.24771393835544586, -0.4268062114715576, -0.6442359685897827, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.11975903064012527, 0.3006085455417633, -0.2231893539428711, -0.0679856464266777, -1.1311709880828857, -0.3201669156551361, 0.21928419172763824, 0.00019237629021517932, -0.48642945289611816, 0.055605318397283554, -0.09426859021186829, 0.16583667695522308, -0.5399962067604065, -0.7362549304962158, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
114,114,114,0.016746854000302847,0.12245832100052212,True,"[0.19723637402057648, 0.15207982063293457, -0.008976184763014317, 1.0018572807312012, -0.3546731472015381, 0.09055280685424805, 0.052083443850278854, 0.2532746195793152, -0.1657538264989853, 0.02630537375807762, 1.0105098485946655, -0.008412926457822323, 0.042220424860715866, -0.04193280264735222]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.02091456577181816, 0.15086546540260315, 0.0685884952545166, 0.9310691356658936, -1.1530896425247192, -0.33073675632476807, 0.06702882051467896, 0.030709415674209595, -0.4706178307533264, -0.007494539022445679, 0.05278825759887695, 0.3394734561443329, -0.3577978014945984, -0.42935046553611755, 0.30000028014183044, 0.30000022053718567, 0.29999998211860657, 0.19999991357326508, 0.10000023990869522, 0.0, 0.899535059928894, 0.8994340300559998, 0.8994681239128113, 0.8993582725524902, 0.7992618083953857, 0.0]","[0.18723636865615845, 0.15086546540260315, 0.0010238150134682655, 0.9918572902679443, -0.3646731376647949, 0.08055280894041061, 0.062083445489406586, 0.24327461421489716, -0.17575383186340332, 0.01630537398159504, 1.0005098581314087, 0.0015870733186602592, 0.032220423221588135, -0.05193280428647995]","[286.0, 0.3000001907348633, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.899535059928894, 0.8994340300559998, 0.8994681239128113, 0.8993582725524902, 0.7992618083953857, 453.0]","[0.19352127611637115, 0.2206176072359085, -0.264384001493454, 0.14052702486515045, -1.1857792139053345, -0.1504739373922348, 0.29314613342285156, 0.0923384577035904, -0.4705486297607422, 0.09117598831653595, -0.05621800199151039, 0.2349507361650467, -0.42704588174819946, -0.6680606603622437, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.12169268727302551, 0.2954750061035156, -0.23366455733776093, -0.07328397035598755, -1.126028299331665, -0.33142584562301636, 0.2225068360567093, -0.008620049804449081, -0.476982444524765, 0.047128479927778244, -0.09687347710132599, 0.1452723741531372, -0.5395250916481018, -0.7736225128173828, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
115,115,115,0.00727947000086715,0.10911062500053959,True,"[0.1971285194158554, 0.15207982063293457, -0.00635163951665163, 1.0019171237945557, -0.3585440516471863, 0.09055280685424805, 0.05243098363280296, 0.25326263904571533, -0.1657538264989853, 0.02629338949918747, 1.0105098485946655, -0.004769721534103155, 0.04219645634293556, -0.04193280264735222]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[3.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.025529753416776657, 0.15150032937526703, 0.07513496279716492, 0.9344778060913086, -1.1508071422576904, -0.33276286721229553, 0.06849536299705505, 0.0412011444568634, -0.4700610041618347, -0.01445731520652771, 0.049246639013290405, 0.3479835093021393, -0.3561190962791443, -0.42336419224739075, 0.30000028014183044, 0.30000022053718567, 0.29999998211860657, 0.19999992847442627, 0.10000022500753403, 0.0, 0.899158239364624, 0.8991096615791321, 0.8991516828536987, 0.898975133895874, 0.7988858222961426, 0.0]","[0.18712851405143738, 0.15150032937526703, 0.0036483602598309517, 0.9919171333312988, -0.3685440421104431, 0.08055280894041061, 0.062430985271930695, 0.2432626336812973, -0.17575383186340332, 0.016293389722704887, 1.0005098581314087, 0.005230278242379427, 0.03219645470380783, -0.05193280428647995]","[286.0, 0.3000001907348633, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.899158239364624, 0.8991096615791321, 0.8991516828536987, 0.8989753723144531, 0.7988858222961426, 453.0]","[0.18925487995147705, 0.22073744237422943, -0.2687702178955078, 0.14050306379795074, -1.1857792139053345, -0.15513579547405243, 0.2931581139564514, 0.083673857152462, -0.47014114260673523, 0.09070859849452972, -0.055882442742586136, 0.2249918431043625, -0.4270099401473999, -0.692700207233429, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0010000000474974513]","[0.12065750360488892, 0.2937800884246826, -0.24031655490398407, -0.07022766023874283, -1.1283154487609863, -0.3399134576320648, 0.21943852305412292, -0.017250671982765198, -0.47444525361061096, 0.041193343698978424, -0.09129329770803452, 0.1438995599746704, -0.5406357049942017, -0.7747082114219666, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
116,116,116,0.00798121300067578,0.10289583300072991,True,"[0.19704462587833405, 0.15207982063293457, -0.001270327833481133, 1.0018812417984009, -0.36309805512428284, 0.09055280685424805, 0.052622731775045395, 0.2532746195793152, -0.1657538264989853, 0.026269420981407166, 1.0105218887329102, 0.00355931487865746, 0.042208440601825714, -0.04200470820069313]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.020782191306352615, 0.14893753826618195, 0.07256902754306793, 0.93718421459198, -1.158504843711853, -0.33875322341918945, 0.07022005319595337, 0.024584829807281494, -0.4727976620197296, -0.00804215669631958, 0.046904802322387695, 0.34336572885513306, -0.35551077127456665, -0.43134286999702454, 0.30000028014183044, 0.3000001609325409, 0.30000001192092896, 0.19999997317790985, 0.10000018030405045, 0.0, 0.8988270163536072, 0.8988820314407349, 0.8989379405975342, 0.8986983895301819, 0.7986300587654114, 0.0]","[0.18704462051391602, 0.14893753826618195, 0.008729672059416771, 0.991881251335144, -0.3730980455875397, 0.08055280894041061, 0.06262273341417313, 0.24327461421489716, -0.17575383186340332, 0.016269421204924583, 1.0005218982696533, 0.013559314422309399, 0.03220844268798828, -0.05200470983982086]","[286.0, 0.3000001907348633, 0.30000001192092896, 0.20000004768371582, 0.10000038146972656, 885.0]","[0.898827075958252, 0.8988820314407349, 0.8989379405975342, 0.8986983299255371, 0.7986300587654114, 453.0]","[0.18817630410194397, 0.2205696702003479, -0.27442678809165955, 0.1405150443315506, -1.1856952905654907, -0.16214656829833984, 0.293110191822052, 0.0782330259680748, -0.46978163719177246, 0.09068462997674942, -0.055822521448135376, 0.2162793129682541, -0.42722564935684204, -0.7149309515953064, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0010000000474974513]","[0.11983931809663773, 0.2927836775779724, -0.24147097766399384, -0.06873329728841782, -1.1294163465499878, -0.34081462025642395, 0.2183573991060257, -0.02132708579301834, -0.4739506244659424, 0.039719775319099426, -0.08634651452302933, 0.1466832011938095, -0.5395936965942383, -0.7659885883331299, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
117,117,117,0.014098009998633643,0.1049864839988004,True,"[0.1968528777360916, 0.1519719660282135, 0.003882888937368989, 1.0018812417984009, -0.3675202429294586, 0.09055280685424805, 0.05464806780219078, 0.2532506585121155, -0.1657538264989853, 0.026257436722517014, 1.0105218887329102, 0.006902913562953472, 0.042208440601825714, -0.04206462949514389]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.013308040797710419, 0.1500093936920166, 0.06949494779109955, 0.9387370347976685, -1.1553212404251099, -0.33248066902160645, 0.07469716668128967, 0.030086904764175415, -0.46245408058166504, -0.009537190198898315, 0.07943585515022278, 0.3536807894706726, -0.35232120752334595, -0.42055559158325195, 0.30000028014183044, 0.30000025033950806, 0.29999998211860657, 0.19999989867210388, 0.10000026226043701, 0.0, 0.8995247483253479, 0.899377703666687, 0.8994136452674866, 0.8992977142333984, 0.7991902828216553, 0.0]","[0.18685287237167358, 0.1500093936920166, 0.013882888481020927, 0.991881251335144, -0.37752023339271545, 0.08055280894041061, 0.06464806944131851, 0.24325065314769745, -0.17575383186340332, 0.01625743694603443, 1.0005218982696533, 0.01690291240811348, 0.03220844268798828, -0.05206462740898132]","[286.0, 0.3000001907348633, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8995246887207031, 0.899377703666687, 0.8994136452674866, 0.8992977142333984, 0.7991902828216553, 453.0]","[0.18823622167110443, 0.22062958776950836, -0.27809393405914307, 0.14055100083351135, -1.1857192516326904, -0.1658736616373062, 0.2931341528892517, 0.07558450847864151, -0.4692783057689667, 0.09044494479894638, -0.05424060299992561, 0.21599169075489044, -0.4274653196334839, -0.7236195206642151, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.11899013817310333, 0.2912965416908264, -0.24407492578029633, -0.06952456384897232, -1.1292959451675415, -0.34133782982826233, 0.21964673697948456, -0.028701048344373703, -0.4731994569301605, 0.04245857894420624, -0.0809905007481575, 0.14115118980407715, -0.5352829694747925, -0.7636111974716187, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
118,118,118,0.004551321000690223,0.10400774600020668,True,"[0.19666112959384918, 0.15188807249069214, 0.008748484775424004, 1.0019052028656006, -0.3723379075527191, 0.09055280685424805, 0.05914214998483658, 0.2532506585121155, -0.16574183106422424, 0.026257436722517014, 1.0105218887329102, 0.010270480997860432, 0.042208440601825714, -0.0421125665307045]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.02688462659716606, 0.1514497846364975, 0.06838898360729218, 0.915804922580719, -1.1540391445159912, -0.33773308992385864, 0.06990852952003479, 0.04880589246749878, -0.46934473514556885, -0.007216423749923706, 0.06420990824699402, 0.3336670994758606, -0.359086811542511, -0.4304555654525757, 0.30000028014183044, 0.3000001907348633, 0.29999998211860657, 0.19999992847442627, 0.10000021010637283, 0.0, 0.8991808295249939, 0.8991566896438599, 0.8991998434066772, 0.8990291953086853, 0.7989426255226135, 0.0]","[0.18666112422943115, 0.1514497846364975, 0.018748484551906586, 0.9919052124023438, -0.38233789801597595, 0.08055280894041061, 0.06914214789867401, 0.24325065314769745, -0.17574183642864227, 0.01625743694603443, 1.0005218982696533, 0.02027048170566559, 0.03220844268798828, -0.05211256444454193]","[286.0, 0.3000001907348633, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8991808891296387, 0.8991566896438599, 0.8991998434066772, 0.8990292549133301, 0.7989426255226135, 453.0]","[0.18884742259979248, 0.22094117105007172, -0.28381043672561646, 0.14057496190071106, -1.1857432126998901, -0.17317205667495728, 0.29314613342285156, 0.06888532638549805, -0.46833154559135437, 0.09044494479894638, -0.04464123770594597, 0.21594375371932983, -0.4276091456413269, -0.7283293008804321, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.11842173337936401, 0.29100045561790466, -0.245702862739563, -0.07283297181129456, -1.1290364265441895, -0.3402937650680542, 0.22201736271381378, -0.0325111486017704, -0.4733308255672455, 0.046216193586587906, -0.08032318204641342, 0.13228294253349304, -0.5307499170303345, -0.7680395245552063, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
119,119,119,0.0211055479994684,0.1441104549994634,True,"[0.19649335741996765, 0.15198394656181335, 0.012691294774413109, 1.0018692016601562, -0.37485459446907043, 0.09055280685424805, 0.0668240413069725, 0.25328660011291504, -0.1657538264989853, 0.026257436722517014, 1.0105338096618652, 0.012918994762003422, 0.04219645634293556, -0.042220424860715866]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.023433644324541092, 0.15415984392166138, 0.0645144134759903, 0.901471734046936, -1.1502621173858643, -0.33308058977127075, 0.0711580216884613, 0.0387173593044281, -0.4714322090148926, -0.004601806402206421, 0.04462742805480957, 0.32985347509384155, -0.3646366000175476, -0.43372678756713867, 0.30000028014183044, 0.30000022053718567, 0.30000001192092896, 0.19999991357326508, 0.10000023990869522, 0.0, 0.8987622857093811, 0.8986696600914001, 0.8987063765525818, 0.8984708189964294, 0.7983680963516235, 0.0]","[0.18649335205554962, 0.15415984392166138, 0.02269129455089569, 0.9918692111968994, -0.38485458493232727, 0.08055280894041061, 0.0711580216884613, 0.243286594748497, -0.17575383186340332, 0.01625743694603443, 1.0005338191986084, 0.02291899546980858, 0.03219645470380783, -0.0522204264998436]","[286.0, 0.3000001907348633, 0.30000001192092896, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8987622261047363, 0.8986696600914001, 0.8987063765525818, 0.8984708786010742, 0.7983680963516235, 453.0]","[0.18767297267913818, 0.22094117105007172, -0.28895166516304016, 0.14050306379795074, -1.1857311725616455, -0.17737852036952972, 0.2931341528892517, 0.0643552914261818, -0.4673967659473419, 0.09045693278312683, -0.04080628603696823, 0.21583589911460876, -0.42757317423820496, -0.7321043610572815, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.11825581640005112, 0.2917652726173401, -0.24865330755710602, -0.0787673145532608, -1.1292916536331177, -0.3409139811992645, 0.22501757740974426, -0.03704336658120155, -0.47517266869544983, 0.051111843436956406, -0.08589020371437073, 0.12270290404558182, -0.5184443593025208, -0.7731855511665344, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
120,120,120,0.016623379999145982,0.11606923900035326,True,"[0.19637350738048553, 0.15203188359737396, 0.017904432490468025, 1.0018692016601562, -0.37707164883613586, 0.09055280685424805, 0.0673753172159195, 0.25326263904571533, -0.1657538264989853, 0.02624545246362686, 1.0105338096618652, 0.016945693641901016, 0.042208440601825714, -0.04224439337849617]","[336.0, 2.0, 1.0, 5.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.02184101566672325, 0.1505565196275711, 0.06409868597984314, 0.911168098449707, -1.1549696922302246, -0.3381952941417694, 0.07274135947227478, 0.04010462760925293, -0.46532267332077026, -0.0061134397983551025, 0.06381675601005554, 0.33407747745513916, -0.3588106334209442, -0.439022958278656, 0.30000028014183044, 0.3000001907348633, 0.30000001192092896, 0.19999992847442627, 0.10000022500753403, 0.0, 0.8986972570419312, 0.8986496329307556, 0.8986955881118774, 0.8984435796737671, 0.7983490228652954, 0.0]","[0.1863735020160675, 0.1505565196275711, 0.027904432266950607, 0.9918692111968994, -0.3870716392993927, 0.08055280894041061, 0.07274135947227478, 0.2432626336812973, -0.17575383186340332, 0.01624545268714428, 1.0005338191986084, 0.0269456934183836, 0.03220844268798828, -0.0522443950176239]","[286.0, 0.3000001907348633, 0.30000001192092896, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8986972570419312, 0.8986496329307556, 0.8986955881118774, 0.8984436988830566, 0.7983490228652954, 453.0]","[0.18363428115844727, 0.22090522944927216, -0.2948358952999115, 0.14041917026042938, -1.1857311725616455, -0.18124942481517792, 0.29314613342285156, 0.058590877801179886, -0.46731287240982056, 0.09051685035228729, -0.04073438048362732, 0.21257618069648743, -0.427489310503006, -0.7380365133285522, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.11616281419992447, 0.2920909821987152, -0.25031185150146484, -0.08070249855518341, -1.1291896104812622, -0.3413478434085846, 0.22487972676753998, -0.041055940091609955, -0.47661784291267395, 0.05115705356001854, -0.08347927778959274, 0.11581646651029587, -0.5139496326446533, -0.7785699963569641, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
121,121,121,0.01622524800040992,0.10997979599960672,True,"[0.1961338371038437, 0.1519959270954132, 0.023848608136177063, 1.0018692016601562, -0.37967222929000854, 0.09055280685424805, 0.06828611344099045, 0.25326263904571533, -0.1657298505306244, 0.026257436722517014, 1.0105338096618652, 0.0201694518327713, 0.042208440601825714, -0.042508047074079514]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.02162693813443184, 0.15043705701828003, 0.06851011514663696, 0.9198052883148193, -1.155793309211731, -0.33908331394195557, 0.0741843581199646, 0.04284188151359558, -0.46355149149894714, -0.008020073175430298, 0.06878575682640076, 0.3422718048095703, -0.35753607749938965, -0.4305095672607422, 0.30000028014183044, 0.3000001907348633, 0.30000001192092896, 0.19999992847442627, 0.10000021010637283, 0.0, 0.8983225226402283, 0.8982937335968018, 0.8983428478240967, 0.8980199098587036, 0.7979364395141602, 0.0]","[0.18613383173942566, 0.15043705701828003, 0.033848606050014496, 0.9918692111968994, -0.3896722197532654, 0.08055280894041061, 0.0741843581199646, 0.2432626336812973, -0.17572985589504242, 0.01625743694603443, 1.0005338191986084, 0.030169451609253883, 0.03220844268798828, -0.052508048713207245]","[286.0, 0.3000001907348633, 0.30000001192092896, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.898322582244873, 0.8982937335968018, 0.8983428478240967, 0.8980197906494141, 0.7979364395141602, 453.0]","[0.17834924161434174, 0.2207973599433899, -0.29971349239349365, 0.1404431313276291, -1.1857671737670898, -0.18223212659358978, 0.29314613342285156, 0.053881075233221054, -0.4673488438129425, 0.09048090130090714, -0.04048271104693413, 0.20264126360416412, -0.42734548449516296, -0.7458502650260925, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.1135222464799881, 0.2910866141319275, -0.2514563798904419, -0.08053921908140182, -1.1284962892532349, -0.3419710397720337, 0.22508327662944794, -0.04458913207054138, -0.47595691680908203, 0.05092649161815643, -0.07926357537508011, 0.1137181743979454, -0.5096566677093506, -0.7810481190681458, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
122,122,122,0.010578281999187311,0.11089608899965242,True,"[0.1958821564912796, 0.1519719660282135, 0.029205556958913803, 1.001893162727356, -0.38373488187789917, 0.09055280685424805, 0.06910104304552078, 0.2532506585121155, -0.16578976809978485, 0.026221483945846558, 1.0105098485946655, 0.022542327642440796, 0.04223240911960602, -0.04308329150080681]","[336.0, 2.0, 1.0, 4.0, 10.0, 935.0]","[2.0, 1.0, 0.0, 8.0, 0.0, 503.0]","[0.01964663341641426, 0.1522628664970398, 0.0586044043302536, 0.9000846743583679, -1.152248501777649, -0.3386443257331848, 0.07423102855682373, 0.0448327362537384, -0.4623115658760071, 0.0015290677547454834, 0.09007608890533447, 0.3367728888988495, -0.3560253977775574, -0.4258822798728943, 0.30000028014183044, 0.3000001907348633, 0.29999998211860657, 0.19999992847442627, 0.10000021755695343, 0.0, 0.8993330001831055, 0.8992894291877747, 0.8993364572525024, 0.8991895914077759, 0.7990925908088684, 0.0]","[0.18588215112686157, 0.1522628664970398, 0.039205558598041534, 0.9918931722640991, -0.393734872341156, 0.08055280894041061, 0.07423102855682373, 0.24325065314769745, -0.17578977346420288, 0.016221484169363976, 1.0005098581314087, 0.03254232555627823, 0.032232411205768585, -0.05308329313993454]","[286.0, 0.3000001907348633, 0.2999999523162842, 0.19999980926513672, 0.10000038146972656, 885.0]","[0.8993330001831055, 0.8992894291877747, 0.8993364572525024, 0.8991894721984863, 0.7990925908088684, 453.0]","[0.17190173268318176, 0.22042585909366608, -0.3028174042701721, 0.1404910683631897, -1.1858869791030884, -0.18224410712718964, 0.2931581139564514, 0.049315087497234344, -0.46731287240982056, 0.09048090130090714, -0.040422793477773666, 0.1941564381122589, -0.4273335039615631, -0.74903804063797, 0.30000001192092896, 0.29899999499320984, 0.29899999499320984, 0.19900000095367432, 1.0, 0.0, 0.8980000019073486, 0.8989999890327454, 0.8999999761581421, 0.8999999761581421, 0.8009999990463257, 0.0]","[0.11151216924190521, 0.29222702980041504, -0.2528025507926941, -0.0811392217874527, -1.130314588546753, -0.3444116413593292, 0.2248307466506958, -0.04794372245669365, -0.4766647517681122, 0.053425878286361694, -0.07496098428964615, 0.11451107263565063, -0.5058850646018982, -0.7857811450958252, 0.30000001192092896, 0.30000001192092896, 0.30000001192092896, 0.20000000298023224, 0.10000000149011612, 0.0, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.8999999761581421, 0.800000011920929, 0.0]"
